frame,joint_name,x,y
115,1,Right Shoulder,459,110
115,1,Left Hip,387,119
115,1,Right Hip,465,119
115,1,Left Knee,66,200
115,1,Right Knee,526,327
115,2,Head,412,137
115,2,Left Knee,66,200
115,2,Right Knee,526,327
115,3,Head,420,147
115,3,Left Hip,400,159
115,3,Right Hip,400,159
115,3,Left Knee,66,200
115,3,Right Knee,526,327
115,4,Head,362,166
115,4,Left Shoulder,260,195
115,4,Right Shoulder,470,185
115,4,Left Hip,67,205
115,4,Right Hip,459,218
115,4,Left Knee,243,220
115,4,Right Knee,526,327
115,5,Head,451,169
115,5,Left Shoulder,349,173
115,5,Right Shoulder,456,173
115,5,Left Hip,321,175
115,5,Right Hip,457,175
115,5,Left Knee,66,200
115,5,Right Knee,526,327
115,6,Head,420,173
115,6,Left Shoulder,269,185
115,6,Right Shoulder,470,185
115,6,Left Hip,66,200
115,6,Right Hip,487,201
115,6,Left Knee,67,205
115,6,Right Knee,526,327
115,7,Head,411,174
115,7,Left Shoulder,321,175
115,7,Right Shoulder,457,175
115,7,Left Knee,66,200
115,7,Right Knee,526,327
115,8,Head,398,186
115,8,Left Shoulder,270,191
115,8,Right Shoulder,470,190
115,8,Left Hip,260,195
115,8,Right Hip,486,197
115,8,Left Knee,66,200
115,8,Right Knee,526,327
115,9,Head,454,187
115,9,Left Knee,66,200
115,9,Right Knee,526,327
115,10,Head,468,188
115,10,Left Knee,66,200
115,10,Right Knee,526,327
115,11,Head,485,198
115,11,Left Shoulder,70,199
115,11,Right Shoulder,486,199
115,11,Left Hip,66,200
115,11,Right Hip,486,200
115,11,Left Knee,66,201
115,11,Right Knee,526,327
115,12,Head,69,202
115,12,Left Knee,66,204
115,12,Right Knee,526,327
115,13,Head,81,203
115,13,Left Knee,67,205
115,13,Right Knee,526,327
115,14,Head,96,204
115,14,Left Knee,93,206
115,14,Right Knee,526,327
115,15,Head,113,205
115,15,Left Knee,110,207
115,15,Right Knee,526,327
115,16,Head,153,208
115,16,Left Shoulder,150,209
115,16,Right Shoulder,424,209
115,16,Left Hip,151,210
115,16,Right Hip,423,210
115,16,Left Knee,155,211
115,16,Right Knee,526,327
115,17,Head,406,209
115,17,Left Shoulder,242,217
115,17,Right Shoulder,499,222
115,17,Left Hip,244,229
115,17,Right Hip,468,234
115,17,Left Knee,248,236
115,17,Right Knee,526,327
115,18,Head,178,210
115,18,Left Knee,176,212
115,18,Right Knee,526,327
115,19,Head,201,211
115,19,Left Shoulder,176,212
115,19,Right Shoulder,406,212
115,19,Left Hip,200,213
115,19,Right Hip,405,213
115,19,Left Knee,203,214
115,19,Right Knee,526,327
115,20,Head,457,219
115,20,Left Knee,244,227
115,20,Right Knee,526,327
115,21,Head,462,223
115,21,Left Shoulder,244,227
115,21,Right Shoulder,498,227
115,21,Left Hip,247,233
115,21,Right Hip,468,234
115,21,Left Knee,251,243
115,21,Right Knee,526,327
115,22,Head,373,225
115,22,Left Knee,244,227
115,22,Right Knee,526,327
115,23,Head,497,225
115,23,Left Shoulder,246,226
115,23,Right Shoulder,499,226
115,23,Left Knee,244,228
115,23,Right Knee,526,327
115,24,Head,434,229
115,24,Left Knee,247,232
115,24,Right Knee,526,327
115,25,Head,452,241
115,25,Left Shoulder,252,242
115,25,Right Shoulder,483,242
115,25,Left Knee,313,294
115,25,Right Knee,526,327
115,26,Head,481,243
115,26,Left Shoulder,356,248
115,26,Right Shoulder,511,246
115,26,Left Hip,356,251
115,26,Right Hip,506,251
115,26,Left Knee,313,294
115,26,Right Knee,526,327
115,27,Head,362,246
115,27,Left Shoulder,357,259
115,27,Right Shoulder,497,255
115,27,Left Hip,422,273
115,27,Right Hip,521,273
115,27,Left Knee,313,294
115,27,Right Knee,526,327
115,28,Head,509,247
115,28,Left Shoulder,356,248
115,28,Right Shoulder,511,248
115,28,Left Knee,313,294
115,28,Right Knee,526,327
115,29,Head,403,259
115,29,Left Shoulder,356,262
115,29,Right Shoulder,518,263
115,29,Left Hip,485,265
115,29,Right Hip,519,265
115,29,Left Knee,313,294
115,29,Right Knee,526,327
115,30,Head,487,263
115,30,Left Knee,313,294
115,30,Right Knee,526,327
115,31,Head,516,265
115,31,Left Shoulder,474,269
115,31,Right Shoulder,520,271
115,31,Left Hip,355,278
115,31,Right Hip,521,275
115,31,Left Knee,313,294
115,31,Right Knee,526,327
115,32,Head,476,269
115,32,Left Knee,313,294
115,32,Right Knee,526,327
115,33,Head,421,273
115,33,Left Knee,313,294
115,33,Right Knee,526,327
115,34,Head,416,277
115,34,Left Shoulder,355,278
115,34,Right Shoulder,422,278
115,34,Left Hip,394,279
115,34,Right Hip,518,279
115,34,Left Knee,313,294
115,34,Right Knee,526,327
115,35,Head,397,278
115,35,Left Knee,313,294
115,35,Right Knee,526,327
115,36,Head,428,281
115,36,Left Knee,313,294
115,36,Right Knee,526,327
115,37,Head,432,287
115,37,Left Shoulder,314,293
115,37,Right Shoulder,516,291
115,37,Left Hip,360,298
115,37,Right Hip,459,296
115,37,Left Knee,315,308
115,37,Right Knee,526,327
115,38,Head,513,290
115,38,Left Knee,313,294
115,38,Right Knee,526,327
115,39,Head,314,292
115,39,Left Knee,313,294
115,39,Right Knee,526,327
115,40,Head,376,292
115,40,Left Shoulder,314,295
115,40,Right Shoulder,459,295
115,40,Left Hip,363,299
115,40,Right Hip,456,299
115,40,Left Knee,315,308
115,40,Right Knee,526,327
115,41,Head,457,295
115,41,Left Knee,315,308
115,41,Right Knee,526,327
115,42,Head,362,296
115,42,Left Hip,363,299
115,42,Right Hip,456,299
115,42,Left Knee,315,308
115,42,Right Knee,526,327
115,43,Head,351,305
115,43,Left Shoulder,315,310
115,43,Right Shoulder,361,310
115,43,Left Hip,352,318
115,43,Right Hip,377,318
115,43,Left Knee,336,335
115,43,Right Knee,526,327
115,44,Head,317,310
115,44,Left Knee,315,312
115,44,Right Knee,526,327
115,45,Head,340,311
115,45,Left Knee,336,335
115,45,Right Knee,526,327
115,46,Head,375,320
115,46,Left Shoulder,362,322
115,46,Right Shoulder,377,322
115,46,Left Hip,358,325
115,46,Right Hip,377,325
115,46,Left Knee,336,335
115,46,Right Knee,526,327
115,47,Head,340,328
115,47,Left Shoulder,336,335
115,47,Right Shoulder,372,335
115,47,Left Hip,353,338
115,47,Right Hip,374,339
115,47,Left Knee,362,344
115,47,Right Knee,374,342
115,48,Head,524,329
115,48,Left Knee,336,335
115,48,Right Knee,526,331
115,49,Head,370,336
115,49,Left Shoulder,356,340
115,49,Right Shoulder,374,340
115,49,Left Hip,362,345
115,49,Right Hip,373,347
115,49,Left Knee,366,349
115,49,Right Knee,373,350
116,1,Head,444,93
116,1,Left Shoulder,331,186
116,1,Right Shoulder,502,172
116,1,Left Hip,220,212
116,1,Right Hip,541,252
116,1,Left Knee,310,299
116,1,Right Knee,549,344
116,2,Head,432,97
116,2,Left Shoulder,462,98
116,2,Right Shoulder,469,98
116,2,Left Hip,442,99
116,2,Right Hip,470,99
116,2,Left Knee,69,203
116,2,Right Knee,549,344
116,3,Head,495,170
116,3,Left Shoulder,381,171
116,3,Right Shoulder,501,171
116,3,Left Hip,377,172
116,3,Right Hip,502,172
116,3,Left Knee,69,203
116,3,Right Knee,549,344
116,4,Head,333,181
116,4,Left Shoulder,333,182
116,4,Right Shoulder,446,182
116,4,Left Knee,69,203
116,4,Right Knee,549,344
116,5,Head,70,202
116,5,Left Knee,69,204
116,5,Right Knee,549,344
116,6,Head,85,203
116,6,Left Knee,71,205
116,6,Right Knee,549,344
116,7,Head,155,207
116,7,Left Knee,155,209
116,7,Right Knee,549,344
116,8,Head,430,207
116,8,Left Knee,155,209
116,8,Right Knee,549,344
116,9,Head,164,208
116,9,Left Shoulder,155,209
116,9,Right Shoulder,505,209
116,9,Left Hip,164,210
116,9,Right Hip,505,210
116,9,Left Knee,181,211
116,9,Right Knee,549,344
116,10,Head,204,210
116,10,Left Knee,220,212
116,10,Right Knee,549,344
116,11,Head,346,210
116,11,Left Hip,221,213
116,11,Right Hip,498,213
116,11,Left Knee,249,214
116,11,Right Knee,549,344
116,12,Head,223,211
116,12,Left Knee,221,213
116,12,Right Knee,549,344
116,13,Head,247,212
116,13,Left Knee,249,214
116,13,Right Knee,549,344
116,14,Head,495,225
116,14,Left Shoulder,278,228
116,14,Right Shoulder,499,228
116,14,Left Hip,277,230
116,14,Right Hip,518,230
116,14,Left Knee,276,239
116,14,Right Knee,549,344
116,15,Head,451,230
116,15,Left Knee,276,239
116,15,Right Knee,549,344
116,16,Head,459,239
116,16,Left Knee,277,241
116,16,Right Knee,549,344
116,17,Head,462,243
116,17,Left Knee,310,299
116,17,Right Knee,549,344
116,18,Head,405,256
116,18,Left Knee,310,299
116,18,Right Knee,549,344
116,19,Head,497,256
116,19,Left Shoulder,361,284
116,19,Right Shoulder,544,274
116,19,Left Hip,310,299
116,19,Right Hip,546,299
116,19,Left Knee,342,309
116,19,Right Knee,549,344
116,20,Head,415,260
116,20,Left Shoulder,366,265
116,20,Right Shoulder,537,265
116,20,Left Hip,364,272
116,20,Right Hip,544,274
116,20,Left Knee,310,299
116,20,Right Knee,549,344
116,21,Head,402,278
116,21,Left Shoulder,361,284
116,21,Right Shoulder,543,282
116,21,Left Hip,360,289
116,21,Right Hip,481,288
116,21,Left Knee,310,299
116,21,Right Knee,549,344
116,22,Head,434,284
116,22,Left Shoulder,435,285
116,22,Right Shoulder,543,285
116,22,Left Knee,310,299
116,22,Right Knee,549,344
116,23,Head,314,292
116,23,Left Knee,310,299
116,23,Right Knee,549,344
116,24,Head,425,294
116,24,Left Shoulder,312,297
116,24,Right Shoulder,531,297
116,24,Left Hip,379,301
116,24,Right Hip,546,301
116,24,Left Knee,342,309
116,24,Right Knee,549,344
116,25,Head,310,298
116,25,Left Shoulder,310,299
116,25,Right Shoulder,546,299
116,25,Left Hip,310,300
116,25,Right Hip,546,300
116,25,Left Knee,342,309
116,25,Right Knee,549,344
116,26,Head,382,299
116,26,Left Knee,342,309
116,26,Right Knee,549,344
116,27,Head,390,301
116,27,Left Shoulder,342,309
116,27,Right Shoulder,537,308
116,27,Left Hip,379,314
116,27,Right Hip,536,314
116,27,Left Knee,344,342
116,27,Right Knee,549,344
116,28,Head,544,301
116,28,Left Knee,342,309
116,28,Right Knee,549,344
116,29,Head,342,309
116,29,Left Knee,342,311
116,29,Right Knee,549,344
116,30,Head,363,323
116,30,Left Knee,344,342
116,30,Right Knee,549,344
116,31,Head,542,329
116,31,Left Knee,344,342
116,31,Right Knee,549,344
116,32,Head,373,331
116,32,Left Shoulder,372,332
116,32,Right Shoulder,377,332
116,32,Left Knee,344,342
116,32,Right Knee,549,344
116,33,Head,369,341
116,33,Left Shoulder,344,343
116,33,Right Shoulder,371,343
116,33,Left Hip,347,345
116,33,Right Hip,369,345
116,33,Left Knee,349,346
116,33,Right Knee,548,347
116,34,Head,346,342
116,34,Left Shoulder,344,343
116,34,Right Shoulder,371,343
116,34,Left Knee,347,345
116,34,Right Knee,548,347
116,35,Head,548,346
116,35,Left Shoulder,531,349
116,35,Right Shoulder,536,349
116,35,Left Hip,368,352
116,35,Right Hip,517,352
116,35,Left Knee,366,354
116,35,Right Knee,536,357
116,36,Head,523,351
116,36,Left Shoulder,368,352
116,36,Right Shoulder,517,352
116,36,Left Knee,366,354
116,36,Right Knee,536,357
116,37,Head,367,353
116,37,Left Shoulder,366,354
116,37,Right Shoulder,370,354
116,37,Left Hip,366,355
116,37,Right Hip,370,355
116,37,Left Knee,367,356
116,37,Right Knee,536,357
117,1,Head,478,94
117,1,Left Shoulder,454,129
117,1,Right Shoulder,513,132
117,1,Left Hip,325,193
117,1,Right Hip,538,196
117,1,Left Knee,69,202
117,1,Right Knee,575,345
117,2,Head,518,158
117,2,Left Shoulder,441,167
117,2,Right Shoulder,520,163
117,2,Left Hip,404,173
117,2,Right Hip,511,173
117,2,Left Knee,69,202
117,2,Right Knee,575,345
117,3,Head,502,173
117,3,Left Shoulder,69,205
117,3,Right Shoulder,556,235
117,3,Left Hip,375,275
117,3,Right Hip,567,269
117,3,Left Knee,373,298
117,3,Right Knee,575,345
117,4,Head,454,179
117,4,Left Knee,69,202
117,4,Right Knee,575,345
117,5,Head,70,202
117,5,Left Knee,69,204
117,5,Right Knee,575,345
117,6,Head,92,203
117,6,Left Shoulder,69,204
117,6,Right Shoulder,538,204
117,6,Left Hip,69,205
117,6,Right Hip,537,205
117,6,Left Knee,97,206
117,6,Right Knee,575,345
117,7,Head,108,203
117,7,Left Shoulder,69,204
117,7,Right Shoulder,538,204
117,7,Left Hip,69,205
117,7,Right Hip,537,205
117,7,Left Knee,97,206
117,7,Right Knee,575,345
117,8,Head,159,206
117,8,Left Knee,156,208
117,8,Right Knee,575,345
117,9,Head,172,207
117,9,Left Knee,171,209
117,9,Right Knee,575,345
117,10,Head,187,208
117,10,Left Knee,184,210
117,10,Right Knee,575,345
117,11,Head,209,209
117,11,Left Knee,206,211
117,11,Right Knee,575,345
117,12,Head,232,210
117,12,Left Knee,231,212
117,12,Right Knee,575,345
117,13,Head,254,211
117,13,Left Knee,271,213
117,13,Right Knee,575,345
117,14,Head,274,212
117,14,Left Knee,271,214
117,14,Right Knee,575,345
117,15,Head,337,218
117,15,Left Shoulder,306,220
117,15,Right Shoulder,542,221
117,15,Left Hip,307,224
117,15,Right Hip,544,224
117,15,Left Knee,306,236
117,15,Right Knee,575,345
117,16,Head,494,246
117,16,Left Knee,373,298
117,16,Right Knee,575,345
117,17,Head,422,273
117,17,Left Shoulder,377,274
117,17,Right Shoulder,535,274
117,17,Left Hip,375,275
117,17,Right Hip,535,275
117,17,Left Knee,373,298
117,17,Right Knee,575,345
117,18,Head,426,285
117,18,Left Knee,373,298
117,18,Right Knee,575,345
117,19,Head,363,307
117,19,Left Knee,374,336
117,19,Right Knee,575,345
117,20,Head,469,326
117,20,Left Shoulder,467,327
117,20,Right Shoulder,556,327
117,20,Left Hip,468,328
117,20,Right Hip,556,328
117,20,Left Knee,374,336
117,20,Right Knee,575,345
117,21,Head,377,335
117,21,Left Knee,377,337
117,21,Right Knee,575,345
117,22,Head,567,336
117,22,Left Shoulder,568,340
117,22,Right Shoulder,570,339
117,22,Left Hip,553,345
117,22,Right Hip,575,345
117,22,Left Knee,526,350
117,22,Right Knee,575,346
117,23,Head,527,350
117,23,Left Shoulder,526,351
117,23,Right Shoulder,550,351
117,23,Left Hip,527,352
117,23,Right Hip,540,352
117,23,Left Knee,531,354
117,23,Right Knee,540,353
117,24,Head,538,351
117,24,Left Hip,531,354
117,24,Right Hip,540,354
117,24,Left Knee,531,355
117,24,Right Knee,534,355
118,1,Head,512,96
118,1,Left Shoulder,359,189
118,1,Right Shoulder,554,186
118,1,Left Hip,313,213
118,1,Right Hip,573,255
118,1,Left Knee,350,323
118,1,Right Knee,592,351
118,2,Head,71,202
118,2,Left Knee,69,204
118,2,Right Knee,592,351
118,3,Head,81,202
118,3,Left Knee,69,204
118,3,Right Knee,592,351
118,4,Head,124,204
118,4,Left Knee,122,206
118,4,Right Knee,592,351
118,5,Head,169,206
118,5,Left Knee,166,208
118,5,Right Knee,592,351
118,6,Head,183,207
118,6,Left Knee,180,209
118,6,Right Knee,592,351
118,7,Head,193,207
118,7,Left Knee,180,209
118,7,Right Knee,592,351
118,8,Head,215,208
118,8,Left Knee,212,210
118,8,Right Knee,592,351
118,9,Head,235,209
118,9,Left Knee,232,211
118,9,Right Knee,592,351
118,10,Head,264,210
118,10,Left Knee,263,212
118,10,Right Knee,592,351
118,11,Head,314,212
118,11,Left Knee,313,214
118,11,Right Knee,592,351
118,12,Head,544,225
118,12,Left Knee,334,235
118,12,Right Knee,592,351
118,13,Head,495,261
118,13,Left Knee,350,323
118,13,Right Knee,592,351
118,14,Head,566,300
118,14,Left Knee,350,323
118,14,Right Knee,592,351
118,15,Head,569,304
118,15,Left Shoulder,386,307
118,15,Right Shoulder,571,307
118,15,Left Hip,382,310
118,15,Right Hip,569,310
118,15,Left Knee,350,323
118,15,Right Knee,592,351
118,16,Head,535,311
118,16,Left Shoulder,396,318
118,16,Right Shoulder,584,316
118,16,Left Hip,350,323
118,16,Right Hip,529,324
118,16,Left Knee,350,326
118,16,Right Knee,592,351
118,17,Head,581,316
118,17,Left Shoulder,380,321
118,17,Right Shoulder,584,320
118,17,Left Hip,350,324
118,17,Right Hip,529,324
118,17,Left Knee,467,327
118,17,Right Knee,592,351
118,18,Head,353,324
118,18,Left Shoulder,350,325
118,18,Right Shoulder,529,325
118,18,Left Hip,350,326
118,18,Right Hip,529,326
118,18,Left Knee,467,327
118,18,Right Knee,592,351
118,19,Head,499,324
118,19,Left Knee,350,326
118,19,Right Knee,592,351
118,20,Head,481,325
118,20,Left Shoulder,350,326
118,20,Right Shoulder,529,326
118,20,Left Knee,467,328
118,20,Right Knee,592,351
118,21,Head,510,326
118,21,Left Shoulder,467,327
118,21,Right Shoulder,531,327
118,21,Left Knee,484,329
118,21,Right Knee,592,351
118,22,Head,568,335
118,22,Left Shoulder,553,340
118,22,Right Shoulder,591,342
118,22,Left Hip,571,348
118,22,Right Hip,591,346
118,22,Left Knee,541,352
118,22,Right Knee,592,351
118,23,Head,558,337
118,23,Left Shoulder,552,338
118,23,Right Shoulder,571,338
118,23,Left Hip,552,339
118,23,Right Hip,577,339
118,23,Left Knee,541,352
118,23,Right Knee,592,351
118,24,Head,557,351
118,24,Left Shoulder,541,353
118,24,Right Shoulder,591,353
118,24,Left Hip,543,355
118,24,Right Hip,590,355
119,1,Head,540,97
119,1,Left Shoulder,486,171
119,1,Right Shoulder,540,151
119,1,Left Hip,78,201
119,1,Right Hip,595,239
119,1,Left Knee,372,241
119,1,Right Knee,606,314
119,2,Head,81,202
119,2,Left Shoulder,78,203
119,2,Right Shoulder,573,203
119,2,Left Hip,78,204
119,2,Right Hip,572,204
119,2,Left Knee,104,205
119,2,Right Knee,606,314
119,3,Head,106,203
119,3,Left Knee,104,205
119,3,Right Knee,606,314
119,4,Head,124,204
119,4,Left Knee,121,206
119,4,Right Knee,606,314
119,5,Head,169,206
119,5,Left Knee,166,208
119,5,Right Knee,606,314
119,6,Head,184,207
119,6,Left Knee,181,209
119,6,Right Knee,606,314
119,7,Head,193,207
119,7,Left Knee,181,209
119,7,Right Knee,606,314
119,8,Head,208,208
119,8,Left Shoulder,181,209
119,8,Right Shoulder,509,209
119,8,Left Hip,205,210
119,8,Right Hip,570,210
119,8,Left Knee,227,211
119,8,Right Knee,606,314
119,9,Head,259,210
119,9,Left Knee,257,212
119,9,Right Knee,606,314
119,10,Head,314,212
119,10,Left Knee,312,214
119,10,Right Knee,606,314
119,11,Head,367,225
119,11,Left Knee,364,227
119,11,Right Knee,606,314
119,12,Head,499,225
119,12,Left Hip,367,228
119,12,Right Hip,588,228
119,12,Left Knee,365,233
119,12,Right Knee,606,314
119,13,Head,420,226
119,13,Left Shoulder,367,229
119,13,Right Shoulder,588,229
119,13,Left Hip,365,233
119,13,Right Hip,588,232
119,13,Left Knee,365,234
119,13,Right Knee,606,314
119,14,Head,462,229
119,14,Left Shoulder,367,230
119,14,Right Shoulder,588,230
119,14,Left Knee,365,233
119,14,Right Knee,606,314
119,15,Head,486,231
119,15,Left Shoulder,365,233
119,15,Right Shoulder,587,233
119,15,Left Hip,365,235
119,15,Right Hip,590,235
119,15,Left Knee,365,236
119,15,Right Knee,606,314
119,16,Head,502,236
119,16,Left Shoulder,412,271
119,16,Right Shoulder,604,274
119,16,Left Hip,388,303
119,16,Right Hip,602,290
119,16,Left Knee,374,316
119,16,Right Knee,606,314
119,17,Head,500,252
119,17,Left Knee,374,316
119,17,Right Knee,606,314
119,18,Head,512,285
119,18,Left Shoulder,447,286
119,18,Right Shoulder,569,286
119,18,Left Hip,404,287
119,18,Right Hip,525,287
119,18,Left Knee,374,316
119,18,Right Knee,606,314
119,19,Head,497,305
119,19,Left Knee,374,316
119,19,Right Knee,606,314
119,20,Head,578,305
119,20,Left Shoulder,383,306
119,20,Right Shoulder,580,306
119,20,Left Knee,374,316
119,20,Right Knee,606,314
119,21,Head,604,316
119,21,Left Hip,400,319
119,21,Right Hip,606,319
119,21,Left Knee,398,325
119,21,Right Knee,601,320
119,22,Head,544,317
119,22,Left Knee,398,325
119,22,Right Knee,606,319
119,23,Head,530,321
119,23,Left Shoulder,524,322
119,23,Right Shoulder,594,322
119,23,Left Knee,398,325
119,23,Right Knee,596,342
119,24,Head,590,322
119,24,Left Shoulder,398,325
119,24,Right Shoulder,594,324
119,24,Left Hip,398,327
119,24,Right Hip,590,328
119,24,Left Knee,483,329
119,24,Right Knee,596,342
119,25,Head,481,325
119,25,Left Hip,467,328
119,25,Right Hip,590,328
119,25,Left Knee,483,329
119,25,Right Knee,596,342
119,26,Head,508,325
119,26,Left Hip,467,328
119,26,Right Hip,590,328
119,26,Left Knee,483,329
119,26,Right Knee,596,342
119,27,Head,548,325
119,27,Left Shoulder,398,327
119,27,Right Shoulder,587,327
119,27,Left Hip,483,329
119,27,Right Hip,591,329
119,27,Left Knee,488,330
119,27,Right Knee,596,342
119,28,Head,469,326
119,28,Left Shoulder,398,327
119,28,Right Shoulder,587,327
119,28,Left Hip,467,328
119,28,Right Hip,590,328
119,28,Left Knee,483,329
119,28,Right Knee,596,342
119,29,Head,557,337
119,29,Left Shoulder,553,338
119,29,Right Shoulder,557,338
119,29,Left Hip,553,339
119,29,Right Hip,557,339
119,29,Left Knee,538,345
119,29,Right Knee,596,342
119,30,Head,539,343
119,30,Left Shoulder,538,345
119,30,Right Shoulder,595,345
119,30,Left Hip,540,348
119,30,Right Hip,591,348
119,30,Left Knee,587,354
119,30,Right Knee,596,349
119,31,Head,594,345
119,31,Left Shoulder,540,348
119,31,Right Shoulder,596,349
119,31,Left Hip,588,353
119,31,Right Hip,596,352
119,31,Left Knee,587,354
119,31,Right Knee,591,354
120,1,Head,388,12
120,1,Left Knee,86,203
120,1,Right Knee,756,431
120,2,Head,547,100
120,2,Left Shoulder,443,187
120,2,Right Shoulder,604,187
120,2,Left Hip,213,211
120,2,Right Hip,613,244
120,2,Left Knee,253,368
120,2,Right Knee,756,431
120,3,Head,89,202
